ano,sigla_uf,produto,producao_por_hectare,valor_por_hectare
2015,BA,Castanha de caju,0.210230357558365,0.27704956177770884
2015,CE,Castanha de caju,0.13919439355172986,0.45858994834760408
2015,MA,Castanha de caju,0.34199532085561496,0.33831885026737968
2015,MT,Castanha de caju,0.39263803680981596,0.74693251533742333
2015,PA,Castanha de caju,0.56061120543293719,0.33446519524617996
2015,PB,Castanha de caju,0.23768259470165884,0.44714038128249567
2015,PE,Castanha de caju,0.83460828277499344,1.0638353996307044
2015,PI,Castanha de caju,0.14593085136820902,0.38003135836661822
2015,RN,Castanha de caju,0.28362643641673546,0.5382769347977906
2014,AL,Castanha de caju,0.542343883661249,0.76646706586826352
2014,BA,Castanha de caju,0.23265755839576907,0.27051564565888059
2014,CE,Castanha de caju,0.13544515385062975,0.28642348199125084
2014,MA,Castanha de caju,0.35856766865216788,0.33889735420418343
2014,MT,Castanha de caju,0.39425981873111782,0.79003021148036257
2014,PA,Castanha de caju,0.54884488448844881,0.601980198019802
2014,PB,Castanha de caju,0.24024242424242423,0.42084848484848486
2014,PE,Castanha de caju,0.76869224306916828,0.96051526183141978
2014,PI,Castanha de caju,0.13371526348848795,0.23256947302302411
2014,RN,Castanha de caju,0.25607363109699122,0.33820781162399549
2013,AL,Castanha de caju,0.56886227544910184,0.77245508982035926
2013,BA,Castanha de caju,0.18594015418790016,0.19547889716451064
2013,CE,Castanha de caju,0.13099260589259554,0.22068623630560996
2013,MA,Castanha de caju,0.30948977689391588,0.28643340998073458
2013,MT,Castanha de caju,0.3904494382022472,0.5870786516853933
2013,PA,Castanha de caju,0.54438642297650131,0.56592689295039167
2013,PB,Castanha de caju,0.21785334750265675,0.3747077577045696
2013,PE,Castanha de caju,0.639938080495356,0.89133126934984519
2013,PI,Castanha de caju,0.097123958954688575,0.13532267685500496
2013,RN,Castanha de caju,0.26796762538490138,0.33786476257662279
2013,TO,Castanha de caju,1.1380530973451328,1.2654867256637168
2012,AL,Castanha de caju,0.5802562170308968,0.69253956292388852
2012,BA,Castanha de caju,0.051876379690949229,0.045548197203826343
2012,CE,Castanha de caju,0.09636633898347427,0.14326292516581934
2012,MA,Castanha de caju,0.289722924877934,0.24330842990764162
2012,MT,Castanha de caju,0.43194444444444446,1.0819444444444444
2012,PA,Castanha de caju,0.87975646879756464,0.82739726027397265
2012,PB,Castanha de caju,0.15114560236511457,0.23780487804878048
2012,PE,Castanha de caju,0.54970098593825767,0.62518183287538387
2012,PI,Castanha de caju,0.053944743364971889,0.064784474941055561
2012,RN,Castanha de caju,0.13902359918453081,0.20867053808611849
2012,TO,Castanha de caju,1.1100917431192661,1.4330275229357798
2011,AL,Castanha de caju,0.28847583643122676,0.34944237918215615
2011,BA,Castanha de caju,0.068255140513857032,0.055389279745014966
2011,CE,Castanha de caju,0.27772930106524468,0.357857577904563
2011,MA,Castanha de caju,0.2709403973509934,0.23597350993377483
2011,MT,Castanha de caju,0.386013986013986,0.57622377622377619
2011,PA,Castanha de caju,0.87900128040973113,0.86907810499359794
2011,PB,Castanha de caju,0.33450890495503438,0.38370657732322344
2011,PE,Castanha de caju,0.737662642128707,0.72617512601101863
2011,PI,Castanha de caju,0.26685905844629065,0.289940241947238
2011,RN,Castanha de caju,0.42986181541582152,0.50618819726166331
2011,TO,Castanha de caju,1.153225806451613,1.1471774193548387
2010,AL,Castanha de caju,0.40443213296398894,0.360803324099723
2010,BA,Castanha de caju,0.21046115753636646,0.1772284122562674
2010,CE,Castanha de caju,0.098657769959660843,0.13513742472224782
2010,MA,Castanha de caju,0.3513320038860766,0.26778135705885359
2010,MT,Castanha de caju,0.375,0.52222222222222225
2010,PA,Castanha de caju,0.70747379100439634,0.6932702062901589
2010,PB,Castanha de caju,0.30574208578868028,0.31396464300397425
2010,PE,Castanha de caju,0.832062210258711,0.72199790638552419
2010,PI,Castanha de caju,0.085118422587796061,0.070464356551160887
2010,RN,Castanha de caju,0.21933361367402973,0.21855855410163175
2010,TO,Castanha de caju,1.1674418604651162,1.1232558139534883
2009,AL,Castanha de caju,0.42414614773629866,0.35107227958697379
2009,BA,Castanha de caju,0.20734485467399844,0.17831893165750196
2009,CE,Castanha de caju,0.26333163530355225,0.23928349868108478
2009,MA,Castanha de caju,0.34771164589600345,0.21723248818220886
2009,MT,Castanha de caju,0.65680473372781067,0.95029585798816563
2009,PA,Castanha de caju,0.71587423312883436,0.5625
2009,PB,Castanha de caju,0.39873497786211259,0.39595192915876026
2009,PE,Castanha de caju,0.80261707988980713,0.668870523415978
2009,PI,Castanha de caju,0.25191591662024687,0.20445043830074175
2009,RN,Castanha de caju,0.38644389145633368,0.37822806809653592
2009,TO,Castanha de caju,1.1120689655172413,1.0560344827586208
2008,AL,Castanha de caju,0.42176330420969022,0.35742652899126293
2008,BA,Castanha de caju,0.18009656205777075,0.1453425455756264
2008,CE,Castanha de caju,0.31297429652210562,0.28247969655364996
2008,MA,Castanha de caju,0.3420763310821423,0.227475001308832
2008,MT,Castanha de caju,0.27728613569321536,0.39469026548672564
2008,PA,Castanha de caju,0.70782312925170066,0.569047619047619
2008,PB,Castanha de caju,0.39965440631942728,0.40434460627005675
2008,PE,Castanha de caju,0.81673191242569232,0.6128751631143976
2008,PI,Castanha de caju,0.31340338359486053,0.24655090721592018
2008,RN,Castanha de caju,0.36502549599348671,0.35272742854694261
2008,TO,Castanha de caju,1.0017331022530329,0.96880415944540732
2007,AL,Castanha de caju,0.38369098712446353,0.31931330472103003
2007,BA,Castanha de caju,0.22140688259109312,0.1875
2007,CE,Castanha de caju,0.14202460838216371,0.11529994789063414
2007,MA,Castanha de caju,0.3384348203625312,0.20248561814826876
2007,MT,Castanha de caju,0.21935007385524372,0.25406203840472674
2007,PA,Castanha de caju,0.67830423940149631,0.51039068994181214
2007,PB,Castanha de caju,0.36010427010923535,0.35054617676266137
2007,PE,Castanha de caju,0.74249056603773589,0.69796226415094342
2007,PI,Castanha de caju,0.13760569338920087,0.10761456033288709
2007,RN,Castanha de caju,0.34695997870568335,0.32814713685891655
2007,TO,Castanha de caju,0.95789473684210524,0.9140350877192982
2006,AL,Castanha de caju,0.37227550130775938,0.33653007846556232
2006,BA,Castanha de caju,0.24511111111111111,0.21355555555555555
2006,CE,Castanha de caju,0.35184027253713968,0.312288427952306
2006,MA,Castanha de caju,0.33529636294236326,0.23654506788810731
2006,MT,Castanha de caju,0.23434535104364326,0.27893738140417457
2006,PA,Castanha de caju,0.62579281183932345,0.50063424947145874
2006,PB,Castanha de caju,0.36628849270664504,0.36217429248223415
2006,PE,Castanha de caju,0.78478493800704119,0.755242614419103
2006,PI,Castanha de caju,0.26258399262182458,0.24848640746852041
2006,RN,Castanha de caju,0.41715620478672405,0.45698746666201823
2006,TO,Castanha de caju,0.92592592592592593,0.8536155202821869
2005,AL,Castanha de caju,0.4148148148148148,0.40370370370370373
2005,BA,Castanha de caju,0.26982577717046508,0.26245668830218144
2005,CE,Castanha de caju,0.17914890041229456,0.18740834510220622
2005,MA,Castanha de caju,0.31876069188367229,0.23785085218272825
2005,MT,Castanha de caju,0.51901140684410652,0.55893536121673
2005,PA,Castanha de caju,0.610338835794961,0.47827975673327539
2005,PB,Castanha de caju,0.36126582278481012,0.36189873417721519
2005,PE,Castanha de caju,0.71894752315155075,0.65794502425400558
2005,PI,Castanha de caju,0.15159222267602321,0.1562395574202651
2005,RN,Castanha de caju,0.36118525965471815,0.43242563960341124
2005,TO,Castanha de caju,0.98746867167919794,0.94235588972431072
2004,AL,Castanha de caju,0.27568042142230026,0.2730465320456541
2004,BA,Castanha de caju,0.27968431771894092,0.27494908350305497
2004,CE,Castanha de caju,0.23617025339418357,0.31594209224104775
2004,MA,Castanha de caju,0.33811342509187864,0.22317503783238452
2004,MT,Castanha de caju,0.20930232558139536,0.20639534883720931
2004,PA,Castanha de caju,0.61425389755011139,0.45835189309576835
2004,PB,Castanha de caju,0.36023127199597788,0.33609854198089495
2004,PE,Castanha de caju,0.58171206225680938,0.47718429430491688
2004,PI,Castanha de caju,0.28075733862656027,0.28968965912127342
2004,RN,Castanha de caju,0.3345517721834711,0.39016418821869975
2004,TO,Castanha de caju,0.76470588235294112,0.47058823529411764
2003,AL,Castanha de caju,0.26495726495726496,0.23504273504273504
2003,AM,Castanha de caju,1.0689655172413792,0.20689655172413793
2003,BA,Castanha de caju,0.27855096193205076,0.23516168645108473
2003,CE,Castanha de caju,0.29635409667005852,0.29407763555228866
2003,MA,Castanha de caju,0.352192785511151,0.21935339021104625
2003,MT,Castanha de caju,0.19340159271899887,0.19340159271899887
2003,PA,Castanha de caju,1.3655139289145053,0.78049951969260323
2003,PB,Castanha de caju,0.39650413983440663,0.3326324089893547
2003,PE,Castanha de caju,0.51711513820245292,0.40380743181402162
2003,PI,Castanha de caju,0.17232753996005609,0.16033790727586497
2003,RN,Castanha de caju,0.25556346256907653,0.24212153958338825
2003,TO,Castanha de caju,1.2125,1.04375
2002,AL,Castanha de caju,0.20754716981132076,0.20283018867924529
2002,AM,Castanha de caju,1.0344827586206897,0.17241379310344829
2002,BA,Castanha de caju,0.28322496749024706,0.22923276983094928
2002,CE,Castanha de caju,0.28278202006482139,0.28459580482902941
2002,ES,Castanha de caju,1.8,1.5333333333333334
2002,MA,Castanha de caju,0.30880670987418984,0.17560045749142203
2002,PA,Castanha de caju,1.3957345971563981,0.909478672985782
2002,PB,Castanha de caju,0.3716566866267465,0.29753825681969392
2002,PE,Castanha de caju,0.57028241335044927,0.36649550706033374
2002,PI,Castanha de caju,0.11866691128736345,0.087555392475091032
2002,RN,Castanha de caju,0.23399405175330804,0.18408398781856067
2002,TO,Castanha de caju,0.6,0.15555555555555556
2001,AL,Castanha de caju,0.421195652173913,0.44021739130434784
2001,AM,Castanha de caju,1.0344827586206897,0.17241379310344829
2001,BA,Castanha de caju,0.25532772431860545,0.17466874905536803
2001,CE,Castanha de caju,0.19832141293241862,0.12900306524594948
2001,ES,Castanha de caju,1.8,1.75
2001,MA,Castanha de caju,0.35491037229967826,0.20936111536693733
2001,PA,Castanha de caju,1.506282722513089,0.78376963350785345
2001,PB,Castanha de caju,0.56315721147604825,0.35583538880955473
2001,PE,Castanha de caju,0.511954096270322,0.26984379980873446
2001,PI,Castanha de caju,0.12764343804383893,0.0796332536549361
2001,RN,Castanha de caju,0.17028348588632278,0.1175062132508941
2001,TO,Castanha de caju,0.6,0.15
2000,AL,Castanha de caju,0.28158844765342961,0.33935018050541516
2000,AM,Castanha de caju,0.33333333333333331,0.033333333333333333
2000,BA,Castanha de caju,0.25498590372768093,0.19515505899551008
2000,CE,Castanha de caju,0.13751037009724848,0.10689841913628612
2000,ES,Castanha de caju,1.8,1.45
2000,MA,Castanha de caju,0.38332789026779884,0.21823971260613978
2000,PA,Castanha de caju,1.4631422189128815,0.81161578555472824
2000,PB,Castanha de caju,0.76930462213688111,0.50774927993416541
2000,PE,Castanha de caju,0.46823855755894589,0.27836338418862688
2000,PI,Castanha de caju,0.23254437457784091,0.18321530287520804
2000,RN,Castanha de caju,0.28578378631239182,0.20162791785563924
2000,RO,Castanha de caju,1.0655540261527874,1.2678940123881624
2000,TO,Castanha de caju,0.6,0.15
1999,AL,Castanha de caju,0.30324909747292417,0.24187725631768953
1999,AM,Castanha de caju,0.33333333333333331,0.033333333333333333
1999,BA,Castanha de caju,0.21253055448346841,0.17258458767528626
1999,CE,Castanha de caju,0.2402887965149976,0.20475635520600277
1999,ES,Castanha de caju,1.8,1.4
1999,MA,Castanha de caju,0.39036430052325005,0.18521078092605389
1999,PA,Castanha de caju,1.4730185497470489,0.84317032040472173
1999,PB,Castanha de caju,0.68767160900604063,0.44769357495881384
1999,PE,Castanha de caju,0.49553964065837419,0.31461238849101647
1999,PI,Castanha de caju,0.22650527884385588,0.19365132920023057
1999,RN,Castanha de caju,0.16738052931824557,0.139642756943795
1999,TO,Castanha de caju,0.6,0.15789473684210525
1998,AL,Castanha de caju,0.3176895306859206,0.19133574007220217
1998,AM,Castanha de caju,0.32142857142857145,0.035714285714285712
1998,BA,Castanha de caju,0.19729371185990979,0.12576280180419208
1998,CE,Castanha de caju,0.041881589519329257,0.024932073134081193
1998,ES,Castanha de caju,0.15,0.1
1998,MA,Castanha de caju,0.37458795325142341,0.13654979522525224
1998,PA,Castanha de caju,1.5152091254752851,0.52756653992395441
1998,PB,Castanha de caju,0.63116001404658784,0.2624370829919232
1998,PE,Castanha de caju,0.43638583638583639,0.16361416361416362
1998,PI,Castanha de caju,0.0468852759891715,0.020280501047672941
1998,RN,Castanha de caju,0.13737586902320514,0.061446429027289667
1998,TO,Castanha de caju,0.6,0.15
1997,AL,Castanha de caju,0.3176895306859206,0.1444043321299639
1997,AM,Castanha de caju,0.32142857142857145,0.035714285714285712
1997,BA,Castanha de caju,0.1954761390628374,0.081947743467933487
1997,CE,Castanha de caju,0.15281579113325344,0.066998801791007132
1997,MA,Castanha de caju,0.37601417513755481,0.11657185489135503
1997,PA,Castanha de caju,1.5595375722543352,0.33179190751445087
1997,PB,Castanha de caju,0.71011235955056184,0.26658781785925489
1997,PE,Castanha de caju,0.54443687335734448,0.21532171712255427
1997,PI,Castanha de caju,0.2233935236558055,0.063694139009381617
1997,RN,Castanha de caju,0.29043232357855947,0.11178713740948627
1997,TO,Castanha de caju,2.0,0.46
1996,AM,Castanha de caju,0.32142857142857145,0.035714285714285712
1996,BA,Castanha de caju,0.21924108853967036,0.070908394020697582
1996,CE,Castanha de caju,0.27752640021387515,0.11195361582676112
1996,MA,Castanha de caju,0.35376409897700445,0.13412608201451429
1996,MG,Castanha de caju,0.95081967213114749,0.70819672131147537
1996,PA,Castanha de caju,1.5392156862745099,0.49019607843137253
1996,PB,Castanha de caju,0.65910143584993053,0.22684113015284854
1996,PE,Castanha de caju,0.70806451612903221,0.22697947214076247
1996,PI,Castanha de caju,0.26777238315574525,0.089510899670891847
1996,RN,Castanha de caju,0.36371702247089288,0.1351965524109584
1996,RO,Castanha de caju,0.47058823529411764,0.35294117647058826
1996,TO,Castanha de caju,0.2608695652173913,0.13043478260869565
1995,BA,Castanha de caju,0.2236943568173852,0.069540834209603927
1995,CE,Castanha de caju,0.24301704507903701,0.09098719666428344
1995,MA,Castanha de caju,0.26449358650177,0.10275389637258057
1995,PA,Castanha de caju,1.5446428571428572,0.4642857142857143
1995,PB,Castanha de caju,0.96385123392422667,0.3261499246900707
1995,PE,Castanha de caju,0.4665325285043595,0.14299128101945002
1995,PI,Castanha de caju,0.23448272436470566,0.077492002940533669
1995,RN,Castanha de caju,0.3182279575966741,0.11613250598006938
1995,RO,Castanha de caju,0.49650349650349651,0.34965034965034963
1995,TO,Castanha de caju,1.1,0.1625
1994,BA,Castanha de caju,0.37005980239209568,0.12727509100364015
1994,CE,Castanha de caju,0.20845944541257758,0.084310128710752386
1994,MA,Castanha de caju,0.28642654116769956,0.088625879502353108
1994,PA,Castanha de caju,0.5,0.0
1994,PB,Castanha de caju,0.72843074288160992,0.26760864911153931
1994,PE,Castanha de caju,0.72063208109719734,0.20274299344066785
1994,PI,Castanha de caju,0.17152515056852372,0.062231501394492149
1994,RN,Castanha de caju,0.23120245757753072,0.087889482153306026
1994,RO,Castanha de caju,0.49650349650349651,0.22377622377622378
1993,BA,Castanha de caju,0.7845654419359599,0.010034808912498158
1993,CE,Castanha de caju,0.0684852445399912,0.0026710173694239497
1993,MA,Castanha de caju,0.3144309927360775,0.0032829007263922515
1993,PA,Castanha de caju,0.66666666666666663,0.0087333333333333343
1993,PB,Castanha de caju,0.19667318982387474,0.0054972928897586426
1993,PE,Castanha de caju,0.35664112388250319,0.010512468071519796
1993,PI,Castanha de caju,0.12844371230255763,0.0034571053512136114
1993,RN,Castanha de caju,0.078097324508250215,0.0010624817438861435
1993,SE,Castanha de caju,0.358974358974359,0.0074038461538461541
1992,AL,Castanha de caju,0.16666666666666666,0.00015
1992,BA,Castanha de caju,0.44072603516732844,0.00022268859897901306
1992,CE,Castanha de caju,0.13935475907611128,0.00018051964883588172
1992,MA,Castanha de caju,0.24736472241742796,0.00019217795556516568
1992,PA,Castanha de caju,0.875,0.00017916666666666667
1992,PB,Castanha de caju,0.584841976066278,0.00035790119668609979
1992,PE,Castanha de caju,0.63004557291666663,0.00071272786458333344
1992,PI,Castanha de caju,0.11924898432423083,8.2901115957680562e-05
1992,RN,Castanha de caju,0.20435864919449534,0.00021962801183598711
1992,SE,Castanha de caju,0.375,0.00016375
1991,AL,Castanha de caju,0.16666666666666666,1.6666666666666667e-05
1991,BA,Castanha de caju,0.31582952815829529,1.6971080669710807e-05
1991,CE,Castanha de caju,0.25662199588122508,1.9420125186410067e-05
1991,MA,Castanha de caju,0.30382111217846086,9.7075461628775754e-06
1991,PA,Castanha de caju,1.125,2.9166666666666666e-05
1991,PB,Castanha de caju,0.32249921110760493,2.6759230041022414e-05
1991,PE,Castanha de caju,0.75334484246870959,7.17306862321968e-05
1991,PI,Castanha de caju,0.22359033072259374,1.3916369597460383e-05
1991,RN,Castanha de caju,0.43824360846199251,3.3531887794725249e-05
1991,SE,Castanha de caju,0.4,1.0588235294117646e-05
1990,AL,Castanha de caju,0.125,0.0
1990,BA,Castanha de caju,0.30952380952380953,6.5934065934065935e-06
1990,CE,Castanha de caju,0.19548495045872932,3.6593536988444732e-06
1990,MA,Castanha de caju,0.17419307077287532,3.2499259697956778e-06
1990,PA,Castanha de caju,1.125,8.3333333333333337e-06
1990,PB,Castanha de caju,0.27818244883801596,4.9254249046132493e-06
1990,PE,Castanha de caju,0.81735555074659161,1.6381735555074658e-05
1990,PI,Castanha de caju,0.14232452875137727,1.4097257377683803e-06
1990,RN,Castanha de caju,0.19947484039266836,3.4264090066588859e-06
1990,SE,Castanha de caju,0.4,1.1111111111111112e-06
1990,TO,Castanha de caju,0.107,1.1666666666666668e-06
1989,AL,Castanha de caju,0.16666666666666666,0.0
1989,BA,Castanha de caju,1.1568627450980393,0.0
1989,CE,Castanha de caju,0.22294953670109907,8.5099593117570351e-08
1989,MA,Castanha de caju,0.20296988404104446,3.336948360724118e-08
1989,PA,Castanha de caju,1.125,0.0
1989,PB,Castanha de caju,0.29570080391471515,9.4372596994057994e-07
1989,PE,Castanha de caju,1.0719788155994223,3.1295137217140109e-07
1989,PI,Castanha de caju,0.18879882647208168,5.5165842313454814e-08
1989,RN,Castanha de caju,0.5141940395910376,3.0128344572547304e-07
1989,SE,Castanha de caju,0.4,0.0
1988,AL,Castanha de caju,0.16666666666666666,0.0
1988,BA,Castanha de caju,0.63247863247863245,0.0
1988,CE,Castanha de caju,0.25052865845031375,1.4148544420693583e-08
1988,MA,Castanha de caju,0.25987162030733318,0.0
1988,PA,Castanha de caju,1.0909090909090908,0.0
1988,PB,Castanha de caju,0.34289813486370158,0.0
1988,PE,Castanha de caju,1.4940318302387268,0.0
1988,PI,Castanha de caju,0.20500280871030632,8.2609126656313e-09
1988,RN,Castanha de caju,0.56811751249172238,2.5585455421106496e-08
1987,AC,Caju,12.428571428571429,0.0
1987,AL,Caju,22.810650887573964,0.0
1987,AM,Caju,21.777777777777779,0.0
1987,BA,Caju,37.938463864529787,0.0
1987,CE,Caju,21.970153571166442,3.45394807852551e-09
1987,ES,Caju,39.166666666666664,0.0
1987,MA,Caju,68.154972018941024,0.0
1987,MG,Caju,59.5945945945946,0.0
1987,MS,Caju,75.333333333333329,0.0
1987,PA,Caju,178.51724137931035,0.0
1987,PB,Caju,80.161409491332762,0.0
1987,PE,Caju,47.576671035386632,0.0
1987,PI,Caju,28.081942112789903,3.1088727227507308e-09
1987,RJ,Caju,30.403087478559176,0.0
1987,RN,Caju,12.808469457560943,0.0
1987,RO,Caju,29.0,0.0
1987,SE,Caju,44.25925925925926,0.0
1987,SP,Caju,125.0,0.0
1986,AC,Caju,12.25,0.0
1986,AL,Caju,25.661259541984734,0.0
1986,AM,Caju,23.263157894736842,0.0
1986,BA,Caju,45.038223632038068,0.0
1986,CE,Caju,12.013033866831726,0.0
1986,ES,Caju,47.5,0.0
1986,MA,Caju,67.878787878787875,0.0
1986,MG,Caju,57.371428571428574,0.0
1986,MS,Caju,75.333333333333329,0.0
1986,MT,Caju,137.0,0.0
1986,PA,Caju,134.19354838709677,0.0
1986,PB,Caju,81.21656232214,0.0
1986,PE,Caju,35.565384615384616,0.0
1986,PI,Caju,36.52388463271744,1.8777226979119724e-09
1986,RJ,Caju,32.119863013698627,0.0
1986,RN,Caju,13.092878229426869,0.0
1986,SE,Caju,49.150943396226417,0.0
1986,SP,Caju,125.0,0.0
1985,AC,Caju,13.214285714285714,0.0
1985,AL,Caju,28.819219790675547,0.0
1985,AM,Caju,23.391304347826086,0.0
1985,BA,Caju,44.712679781782114,0.0
1985,CE,Caju,32.759177083813832,0.0
1985,ES,Caju,47.5,0.0
1985,MA,Caju,85.388511426806673,0.0
1985,MG,Caju,54.162162162162161,0.0
1985,MS,Caju,75.2,0.0
1985,MT,Caju,137.0,0.0
1985,PA,Caju,133.33333333333334,0.0
1985,PB,Caju,81.400814791601377,0.0
1985,PE,Caju,40.178206583427922,0.0
1985,PI,Caju,34.75665856499063,0.0
1985,RJ,Caju,33.41725352112676,0.0
1985,RN,Caju,13.840990497076023,0.0
1985,SE,Caju,48.382352941176471,0.0
1985,SP,Caju,150.0,0.0
1984,AC,Caju,13.384615384615385,0.0
1984,AL,Caju,28.218537414965986,0.0
1984,AM,Caju,23.391304347826086,0.0
